text_id,file_path,paper_title,paper_discipline,student_level,discipline_cat,level_cat,student_gender,speaker_status,speaker_l1,paper_type,paper_features
NUR.G2.03.2,data/text_data/micusp_body/NUR.G2.03.2.txt,Bipolar disorder management plan,Nursing,Second Year Graduate,NUR,G2,F,NNS,Korean,Proposal,"Definitions, Methodology section, Reference to sources"
NUR.G2.03.3,data/text_data/micusp_body/NUR.G2.03.3.txt,Integrated Literature Review and Proposal for Provide-Patient Interaction,Nursing,Second Year Graduate,NUR,G2,F,NNS,Korean,Proposal,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
NUR.G2.03.4,data/text_data/micusp_body/NUR.G2.03.4.txt,Interaction Model of Client Health Behavior and Womanist Thought,Nursing,Second Year Graduate,NUR,G2,F,NNS,Korean,Report,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
NUR.G2.04.1,data/text_data/micusp_body/NUR.G2.04.1.txt,Nursing Minimum Data Sets and Gadamer's Hermeneutic Philosophy of Language,Nursing,Second Year Graduate,NUR,G2,F,NS,,Report,"Problem-solution pattern, Literature review section, Reference to sources"
NUR.G2.05.1,data/text_data/micusp_body/NUR.G2.05.1.txt,Adolescent Condom Use and the Theory of Planned Behavior,Nursing,Second Year Graduate,NUR,G2,F,NNS,Unknown,Report,"Literature review section, Reference to sources"
NUR.G3.01.1,data/text_data/micusp_body/NUR.G3.01.1.txt,A Model to Test the Effectiveness of Standardized Nursing Terminologies in Electronic Medical Records,Nursing,Third Year Graduate,NUR,G3,F,NS,,Proposal,"Methodology section, Tables, graphs or figures, Literature review section, Reference to sources"
NUR.G3.02.1,data/text_data/micusp_body/NUR.G3.02.1.txt,Parent Question Paper,Nursing,Third Year Graduate,NUR,G3,F,NS,,Report,Reference to sources
NUR.G3.03.1,data/text_data/micusp_body/NUR.G3.03.1.txt,Family Caregivers of Recurrent Breast Cancer Patients: Factors Affecting Perceived Burden,Nursing,Third Year Graduate,NUR,G3,F,NS,,Report,"Tables, graphs or figures, Literature review section, Reference to sources"
NUR.G3.04.1,data/text_data/micusp_body/NUR.G3.04.1.txt,Colon Therapy: Science or Pseudoscience?,Nursing,Third Year Graduate,NUR,G3,F,NS,,Report,"Definitions, Reference to sources"
NUR.G3.05.1,data/text_data/micusp_body/NUR.G3.05.1.txt,KASE-AQ Pediatric,Nursing,Third Year Graduate,NUR,G3,F,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
NUR.G3.06.1,data/text_data/micusp_body/NUR.G3.06.1.txt,Research protocol for dissertation research,Nursing,Third Year Graduate,NUR,G3,F,NNS,Urdu,Proposal,"Methodology section, Tables, graphs or figures, Discussion of results section"
PHI.G0.01.1,data/text_data/micusp_body/PHI.G0.01.1.txt,George Schlesinger and Pascal's Wager,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Critique,Reference to sources
PHI.G0.02.1,data/text_data/micusp_body/PHI.G0.02.1.txt,Aristotle on Friendship,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Critique,Reference to sources
PHI.G0.02.2,data/text_data/micusp_body/PHI.G0.02.2.txt,Explaining Locke's Primary and Secondary Qualities,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Critique,"Definitions, Problem-solution pattern, Reference to sources"
PHI.G0.02.3,data/text_data/micusp_body/PHI.G0.02.3.txt,Two Distinctions in Kant,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Reference to sources
PHI.G0.03.1,data/text_data/micusp_body/PHI.G0.03.1.txt,Grice's Analysis of Metaphor and Irony,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Report,"Definitions, Reference to sources"
PHI.G0.04.1,data/text_data/micusp_body/PHI.G0.04.1.txt,The Morality of Commonality and Agent-Specific Restrictions,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Reference to sources
PHI.G0.04.2,data/text_data/micusp_body/PHI.G0.04.2.txt,Moral Approval and Disapproval,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Essay,Reference to sources
PHI.G0.05.1,data/text_data/micusp_body/PHI.G0.05.1.txt,The Pits and Folds of Religious Tolerance,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Essay,Reference to sources
PHI.G0.06.1,data/text_data/micusp_body/PHI.G0.06.1.txt,Examining Socrates' Desire Theory,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Critique,
PHI.G0.06.2,data/text_data/micusp_body/PHI.G0.06.2.txt,Pleonexia and Socrates&#8217; Republic,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Critique,Reference to sources
PHI.G0.06.3,data/text_data/micusp_body/PHI.G0.06.3.txt,The Meaning of Wrong,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Report,
PHI.G0.06.4,data/text_data/micusp_body/PHI.G0.06.4.txt,The Embezzlement Problem,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Essay,Reference to sources
PHI.G0.06.5,data/text_data/micusp_body/PHI.G0.06.5.txt,The Evaluative Role of Pain,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,ResponsePaper,
PHI.G0.06.6,data/text_data/micusp_body/PHI.G0.06.6.txt,Emotivism and Solomon's Theory of Emotions,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Essay,Reference to sources
PHI.G0.06.7,data/text_data/micusp_body/PHI.G0.06.7.txt,Gilbert and Directions of Correspondence: a Critique of Velleman,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Critique,
PHI.G0.06.8,data/text_data/micusp_body/PHI.G0.06.8.txt,Reliabilism as a theory of justification,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Essay,Reference to sources
PHI.G0.07.1,data/text_data/micusp_body/PHI.G0.07.1.txt,"Hypothetical Imperatives, Moral Imperatives, and the Objectivity of Values",Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Essay,Reference to sources
PHI.G0.07.2,data/text_data/micusp_body/PHI.G0.07.2.txt,The Doctrine of Double Effect and Intuitions Regarding Hiroshima and Nagasaki,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Essay,Reference to sources
PHI.G0.08.1,data/text_data/micusp_body/PHI.G0.08.1.txt,The Cartesian Circle,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Reference to sources
PHI.G0.08.2,data/text_data/micusp_body/PHI.G0.08.2.txt,Reliabilism as a theory of knowledge,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Reference to sources
PHI.G0.09.1,data/text_data/micusp_body/PHI.G0.09.1.txt,Kant's Transcendental Aesthetic,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Critique,
PHI.G0.10.1,data/text_data/micusp_body/PHI.G0.10.1.txt,Music and Negative Emotion,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Critique,
PHI.G0.11.1,data/text_data/micusp_body/PHI.G0.11.1.txt,Final Cause and Necessity in Nature,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Reference to sources
PHI.G0.12.1,data/text_data/micusp_body/PHI.G0.12.1.txt,Homosexuality and Marriage,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Essay,Reference to sources
PHI.G0.13.1,data/text_data/micusp_body/PHI.G0.13.1.txt,"The Chinese Room, and What it Takes to Build a Mind",Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Critique,Reference to sources
PHI.G0.14.1,data/text_data/micusp_body/PHI.G0.14.1.txt,Early Fetuses and Constitutional Rights,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Essay,Reference to sources
PHI.G0.15.1,data/text_data/micusp_body/PHI.G0.15.1.txt,Transaction Ethics,Philosophy,Final Year Undergraduate,PHI,G0,F,NNS,Bosnian,Essay,Reference to sources
PHI.G0.16.1,data/text_data/micusp_body/PHI.G0.16.1.txt,Basic Frameworks of Moral Justification and Hierarchy of Human Needs,Philosophy,Final Year Undergraduate,PHI,G0,F,NNS,Chinese,Essay,Reference to sources
PHI.G0.17.1,data/text_data/micusp_body/PHI.G0.17.1.txt,The composition of the Earth,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Report,Reference to sources
PHI.G0.17.2,data/text_data/micusp_body/PHI.G0.17.2.txt,God and Omnipotence,Philosophy,Final Year Undergraduate,PHI,G0,F,NS,,Report,
PHI.G0.18.1,data/text_data/micusp_body/PHI.G0.18.1.txt,John Locke and Knowledge,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Essay,
PHI.G0.18.2,data/text_data/micusp_body/PHI.G0.18.2.txt,Determinism and Free Will,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Definitions
PHI.G0.19.1,data/text_data/micusp_body/PHI.G0.19.1.txt,Hume and Smith on Justice ,Philosophy,Final Year Undergraduate,PHI,G0,M,NS,,Report,Reference to sources
PHI.G1.01.1,data/text_data/micusp_body/PHI.G1.01.1.txt,Can a lump of clay and a statue be identical?,Philosophy,First Year Graduate,PHI,G1,M,NS,,Essay,Reference to sources
PHI.G1.02.1,data/text_data/micusp_body/PHI.G1.02.1.txt,A Defense of Ontological Relativity,Philosophy,First Year Graduate,PHI,G1,M,NNS,Spanish,Essay,Reference to sources
PHI.G1.02.2,data/text_data/micusp_body/PHI.G1.02.2.txt,The Problem of Necessary / a posteriori and Contingent / a priori Truths,Philosophy,First Year Graduate,PHI,G1,M,NNS,Spanish,ResearchPaper,"Definitions, Tables, graphs or figures, Reference to sources"
PHI.G1.03.1,data/text_data/micusp_body/PHI.G1.03.1.txt,Does Conceivability Imply Possibility? Relieveing Kripke's Worries about Mind-Body Identity,Philosophy,First Year Graduate,PHI,G1,M,NS,,Report,Abstract
PHI.G1.04.1,data/text_data/micusp_body/PHI.G1.04.1.txt,Explanation and Understanding,Philosophy,First Year Graduate,PHI,G1,M,NNS,Swedish,Essay,Reference to sources
PHI.G1.05.1,data/text_data/micusp_body/PHI.G1.05.1.txt,The priority of equal opportunity,Philosophy,First Year Graduate,PHI,G1,M,NS,,Critique,"Problem-solution pattern, Reference to sources"
PHI.G2.01.1,data/text_data/micusp_body/PHI.G2.01.1.txt,On Hempel's Account of Scientific Explanations,Philosophy,Second Year Graduate,PHI,G2,F,NS,,Essay,Reference to sources
PHI.G2.02.1,data/text_data/micusp_body/PHI.G2.02.1.txt,Can We Say the Luminiferous Aether Isn't Real?,Philosophy,Second Year Graduate,PHI,G2,M,NS,,Essay,"Problem-solution pattern, Reference to sources"
PHI.G3.01.1,data/text_data/micusp_body/PHI.G3.01.1.txt,That's Some Fancy Thinkin': Accounting for Pretended Ideas in Hume's Treatise,Philosophy,Third Year Graduate,PHI,G3,M,NS,,Essay,Reference to sources
PHI.G3.02.1,data/text_data/micusp_body/PHI.G3.02.1.txt,Defending a Broader Intentionalism,Philosophy,Third Year Graduate,PHI,G3,M,NS,,Essay,"Definitions, Abstract, Problem-solution pattern, Reference to sources"
PHI.G3.03.1,data/text_data/micusp_body/PHI.G3.03.1.txt,Aristotle on Belief and Imagination,Philosophy,Third Year Graduate,PHI,G3,M,NS,,Essay,"Definitions, Reference to sources"
PHY.G0.01.1,data/text_data/micusp_body/PHY.G0.01.1.txt,Measuring Planck's Constant with the Photoelectric Effect,Physics,Final Year Undergraduate,PHY,G0,M,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PHY.G0.01.2,data/text_data/micusp_body/PHY.G0.01.2.txt,Quantum Mechanical Solutions to Problems with the Solar Model,Physics,Final Year Undergraduate,PHY,G0,M,NS,,Report,"Definitions, Problem-solution pattern, Reference to sources"
PHY.G0.02.1,data/text_data/micusp_body/PHY.G0.02.1.txt,"Energy Minimization, Molecular Mechanics, and Chemistry",Physics,Final Year Undergraduate,PHY,G0,M,NS,,ResearchPaper,"Tables, graphs or figures, Discussion of results section"
PHY.G0.03.1,data/text_data/micusp_body/PHY.G0.03.1.txt,Determination of the Charge-to-Mass Ratio of the Electron ,Physics,Final Year Undergraduate,PHY,G0,F,NS,,ResearchPaper,"Discussion of results section, Tables, graphs or figures"
PHY.G0.04.1,data/text_data/micusp_body/PHY.G0.04.1.txt,Gamma Ray Spectroscopy,Physics,Final Year Undergraduate,PHY,G0,F,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Reference to sources"
PHY.G0.04.2,data/text_data/micusp_body/PHY.G0.04.2.txt,Atomic and Molecular Spectroscopy,Physics,Final Year Undergraduate,PHY,G0,F,NS,,ResearchPaper,"Abstract, Methodology section, Tables, graphs or figures"
PHY.G1.01.1,data/text_data/micusp_body/PHY.G1.01.1.txt,Bose-Einstein Condensation,Physics,First Year Graduate,PHY,G1,M,NS,,Report,"Abstract, Tables, graphs or figures, Reference to sources"
PHY.G1.02.1,data/text_data/micusp_body/PHY.G1.02.1.txt,Optical Lattices: A Study of Bose-Hubbard Model,Physics,First Year Graduate,PHY,G1,F,NNS,Chinese,Report,"Discussion of results section, Reference to sources"
PHY.G2.01.1,data/text_data/micusp_body/PHY.G2.01.1.txt,The Weaponization of Space,Physics,Second Year Graduate,PHY,G2,M,NS,,Report,Reference to sources
PHY.G2.02.1,data/text_data/micusp_body/PHY.G2.02.1.txt,Search for SUSY Signatures in the Dilepton Channel at CDF,Physics,Second Year Graduate,PHY,G2,M,NNS,Sinhala,Report,"Abstract, Discussion of results section, Tables, graphs or figures, Reference to sources"
PHY.G2.03.1,data/text_data/micusp_body/PHY.G2.03.1.txt,Fast Quantum Gates with Trapped Ions,Physics,Second Year Graduate,PHY,G2,M,NS,,Report,"Abstract, Tables, graphs or figures, Discussion of results section, Reference to sources"
PHY.G2.03.2,data/text_data/micusp_body/PHY.G2.03.2.txt,Teleportation with Trapped Ions,Physics,Second Year Graduate,PHY,G2,M,NS,,Critique,Reference to sources
PHY.G2.04.1,data/text_data/micusp_body/PHY.G2.04.1.txt,Tripod-STIRAP,Physics,Second Year Graduate,PHY,G2,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
PHY.G2.05.1,data/text_data/micusp_body/PHY.G2.05.1.txt,Opinion Dynamics in a Voter Model,Physics,Second Year Graduate,PHY,G2,M,NS,,ResearchPaper,"Definitions, Methodology section, Discussion of results section, Reference to sources"
PHY.G2.05.2,data/text_data/micusp_body/PHY.G2.05.2.txt,Fixation in a generalized voter model,Physics,Second Year Graduate,PHY,G2,M,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
PHY.G2.06.1,data/text_data/micusp_body/PHY.G2.06.1.txt,Percolation on the Kleinberg Small-World Networks,Physics,Second Year Graduate,PHY,G2,M,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PHY.G2.07.1,data/text_data/micusp_body/PHY.G2.07.1.txt,Interacting network dynamics of neural populations,Physics,Second Year Graduate,PHY,G2,F,NS,,Report,"Methodology section, Reference to sources"
PHY.G2.08.1,data/text_data/micusp_body/PHY.G2.08.1.txt,Atom Interferometer as a Sagnac Effect Gyroscope,Physics,Second Year Graduate,PHY,G2,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
PHY.G3.01.1,data/text_data/micusp_body/PHY.G3.01.1.txt,2D Electronic Spectroscopy of Biological Systems,Physics,Third Year Graduate,PHY,G3,M,NS,,Proposal,"Methodology section, Tables, graphs or figures, Reference to sources"
PHY.G3.02.1,data/text_data/micusp_body/PHY.G3.02.1.txt,Quantum Information Article Critique,Physics,Third Year Graduate,PHY,G3,M,NS,,Report,"Tables, graphs or figures"
PHY.G3.03.1,data/text_data/micusp_body/PHY.G3.03.1.txt,Effective Gauge Fields in Optical Lattices,Physics,Third Year Graduate,PHY,G3,M,NS,,Report,"Abstract, Tables, graphs or figures, Literature review section, Reference to sources"
POL.G0.01.1,data/text_data/micusp_body/POL.G0.01.1.txt,Roe v. Wade,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Essay,Reference to sources
POL.G0.01.2,data/text_data/micusp_body/POL.G0.01.2.txt,Electoral Reform in Indonesia,Political Science,Final Year Undergraduate,POL,G0,F,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
POL.G0.02.1,data/text_data/micusp_body/POL.G0.02.1.txt," midterm, law and public policy/ constitutional law",Political Science,Final Year Undergraduate,POL,G0,F,NNS,Filipino,Critique,Reference to sources
POL.G0.02.2,data/text_data/micusp_body/POL.G0.02.2.txt,Curbing corruption through electoral reform ,Political Science,Final Year Undergraduate,POL,G0,F,NNS,Filipino,Report,"Definitions, Tables, graphs or figures, Reference to sources"
POL.G0.03.1,data/text_data/micusp_body/POL.G0.03.1.txt,The impact of the rise of political activity on the Internet on Democratic victories in the midterm elections of 2006,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Proposal,"Methodology section, Problem-solution pattern, Literature review section"
POL.G0.03.2,data/text_data/micusp_body/POL.G0.03.2.txt,The E.U.: An Intergovernmental Organization with Supranational Aspirations,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.04.1,data/text_data/micusp_body/POL.G0.04.1.txt,Democratization of the European Union,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.05.1,data/text_data/micusp_body/POL.G0.05.1.txt,How much choice is too much?,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.06.1,data/text_data/micusp_body/POL.G0.06.1.txt,Candidate debates in Vermont ??,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.07.1,data/text_data/micusp_body/POL.G0.07.1.txt,Legal Reasoning in Lawrence v Texas,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.09.1,data/text_data/micusp_body/POL.G0.09.1.txt,Estelle v. Gamble - Healthcare in the Prison System,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.11.1,data/text_data/micusp_body/POL.G0.11.1.txt,German Surrender of Autonomy to Fascism,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Essay,
POL.G0.12.1,data/text_data/micusp_body/POL.G0.12.1.txt,The Role of Party Identification in Voting Behavior,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.13.1,data/text_data/micusp_body/POL.G0.13.1.txt,Daily Show Political Analysis,Political Science,Final Year Undergraduate,POL,G0,F,NNS,Hindi,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
POL.G0.14.1,data/text_data/micusp_body/POL.G0.14.1.txt,Tufte and The Political Business Cycle,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Proposal,"Methodology section, Literature review section, Reference to sources"
POL.G0.15.1,data/text_data/micusp_body/POL.G0.15.1.txt,Presidential Library- Vietnam Withdrawal,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.16.1,data/text_data/micusp_body/POL.G0.16.1.txt,Human Trafficking in an International Context,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.17.1,data/text_data/micusp_body/POL.G0.17.1.txt,Theories of Legal Constraint ,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Essay,Reference to sources
POL.G0.17.2,data/text_data/micusp_body/POL.G0.17.2.txt,Direct vs. Indirect Effects of the Supreme Court,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Critique,
POL.G0.18.1,data/text_data/micusp_body/POL.G0.18.1.txt,Increases in HIV/AIDS Education and Prevention in China,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.19.1,data/text_data/micusp_body/POL.G0.19.1.txt,"Space, Class, and Party&#8212;Critical Tools of Democratization in Nicaragua",Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.20.1,data/text_data/micusp_body/POL.G0.20.1.txt,Implications of Georgian NATO Membership,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,"Tables, graphs or figures, Reference to sources"
POL.G0.21.1,data/text_data/micusp_body/POL.G0.21.1.txt,Political Realignment in the South,Political Science,Final Year Undergraduate,POL,G0,M,NNS,Urdu,Report,Reference to sources
POL.G0.22.1,data/text_data/micusp_body/POL.G0.22.1.txt,China's Evolving Role in Peacekeeping,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.23.1,data/text_data/micusp_body/POL.G0.23.1.txt,'In God we trust?' - The Battle between Evolution and Intelligent Design,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,"Definitions, Reference to sources"
POL.G0.24.1,data/text_data/micusp_body/POL.G0.24.1.txt,Ethics in International Devolopment,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,
POL.G0.25.1,data/text_data/micusp_body/POL.G0.25.1.txt,What Is A Jew?,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.26.1,data/text_data/micusp_body/POL.G0.26.1.txt,Hannah Arendt's Conception of Totalitarianism,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Critique,Reference to sources
POL.G0.27.1,data/text_data/micusp_body/POL.G0.27.1.txt,Family Leave in US,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Critique,Reference to sources
POL.G0.28.1,data/text_data/micusp_body/POL.G0.28.1.txt,Socio-Economic Rights and the South African Truth and Reconciliation Comission,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Essay,"Definitions, Problem-solution pattern, Reference to sources"
POL.G0.29.1,data/text_data/micusp_body/POL.G0.29.1.txt,Seeking Hope at Home,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.30.1,data/text_data/micusp_body/POL.G0.30.1.txt,The Politicization of SCHIP,Political Science,Final Year Undergraduate,POL,G0,F,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Literature review section, Reference to sources"
POL.G0.31.1,data/text_data/micusp_body/POL.G0.31.1.txt,Union Now: Day Care Providers in NY,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.32.1,data/text_data/micusp_body/POL.G0.32.1.txt,The Countermjoritarian Myth,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,Reference to sources
POL.G0.32.2,data/text_data/micusp_body/POL.G0.32.2.txt,The Blocking Machine,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,
POL.G0.33.1,data/text_data/micusp_body/POL.G0.33.1.txt,Education Policy in Singapore and the U.S.,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.34.1,data/text_data/micusp_body/POL.G0.34.1.txt,The Jewish Republican,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,"Methodology section, Reference to sources"
POL.G0.35.1,data/text_data/micusp_body/POL.G0.35.1.txt,Inherent Racism in our Political System,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.36.1,data/text_data/micusp_body/POL.G0.36.1.txt,Disability Rights,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,
POL.G0.37.1,data/text_data/micusp_body/POL.G0.37.1.txt,U.S. Civil Liberties,Political Science,Final Year Undergraduate,POL,G0,F,NNS,Russian,Critique,
POL.G0.38.1,data/text_data/micusp_body/POL.G0.38.1.txt,Does BCRA really work?,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.39.1,data/text_data/micusp_body/POL.G0.39.1.txt,Analysis of British Rule of India,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Essay,Reference to sources
POL.G0.40.1,data/text_data/micusp_body/POL.G0.40.1.txt,The Many Faces of Populism in Latin America,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.41.1,data/text_data/micusp_body/POL.G0.41.1.txt,Evgenia Ginzburg's Into the Whirlwind,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Essay,Reference to sources
POL.G0.42.1,data/text_data/micusp_body/POL.G0.42.1.txt,You can't hurt me. I'm with the Union.,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Critique,Reference to sources
POL.G0.43.1,data/text_data/micusp_body/POL.G0.43.1.txt,Violence and the Nation,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Report,Reference to sources
POL.G0.44.1,data/text_data/micusp_body/POL.G0.44.1.txt,Power and the Urban Center,Political Science,Final Year Undergraduate,POL,G0,M,NS,,Essay,
POL.G0.45.1,data/text_data/micusp_body/POL.G0.45.1.txt,International Organization and Integration Thought Paper,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.45.2,data/text_data/micusp_body/POL.G0.45.2.txt,Human Rights in Sierra Leone,Political Science,Final Year Undergraduate,POL,G0,F,NS,,Report,Reference to sources
POL.G0.46.1,data/text_data/micusp_body/POL.G0.46.1.txt,International Law During the War on Terror,Political Science,Final Year Undergraduate,POL,G0,M,NNS,Arabic,Report,"Definitions, Reference to sources"
POL.G0.47.1,data/text_data/micusp_body/POL.G0.47.1.txt,Political Ad Analysis ,Political Science,Final Year Undergraduate,POL,G0,M,NNS,Korean,Critique,
POL.G1.01.1,data/text_data/micusp_body/POL.G1.01.1.txt,Divided Government in France,Political Science,First Year Graduate,POL,G1,F,NS,,Report,Reference to sources
POL.G1.02.1,data/text_data/micusp_body/POL.G1.02.1.txt,The Divergent Trajectories of Political Islam in Turkey and Indonesia,Political Science,First Year Graduate,POL,G1,F,NS,,Report,Reference to sources
POL.G1.03.1,data/text_data/micusp_body/POL.G1.03.1.txt,Revolution and Family in Locke's Second Treatise,Political Science,First Year Graduate,POL,G1,F,NS,,Essay,Reference to sources
POL.G1.04.1,data/text_data/micusp_body/POL.G1.04.1.txt,Democracy Derailed in Russia ,Political Science,First Year Graduate,POL,G1,M,NS,,Report,Reference to sources
POL.G1.05.1,data/text_data/micusp_body/POL.G1.05.1.txt,White Nostalgia and Reflective Solidarity: Remembering the Combahee River Collective,Political Science,First Year Graduate,POL,G1,F,NS,,Essay,Reference to sources
POL.G2.01.1,data/text_data/micusp_body/POL.G2.01.1.txt,Wilson's When Work Disappears,Political Science,Second Year Graduate,POL,G2,M,NNS,Spanish,Report,"Tables, graphs or figures"
POL.G2.02.1,data/text_data/micusp_body/POL.G2.02.1.txt,Perpetual Peace: Is a Cosmopolitan Constitutional Order a Prerequsite?,Political Science,Second Year Graduate,POL,G2,F,NS,,Essay,Reference to sources
POL.G2.03.1,data/text_data/micusp_body/POL.G2.03.1.txt,Deportation Policy,Political Science,Second Year Graduate,POL,G2,F,NS,,Critique,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
POL.G3.01.1,data/text_data/micusp_body/POL.G3.01.1.txt,Measuring Racial Prejudice,Political Science,Third Year Graduate,POL,G3,F,NS,,Essay,Reference to sources
POL.G3.02.1,data/text_data/micusp_body/POL.G3.02.1.txt,Effect of Anxiety to Citizens' Political Capability,Political Science,Third Year Graduate,POL,G3,M,NNS,Japanese,Essay,"Literature review section, Reference to sources"
POL.G3.03.1,data/text_data/micusp_body/POL.G3.03.1.txt,Priming the Common Enemy,Political Science,Third Year Graduate,POL,G3,F,NS,,Proposal,"Methodology section, Tables, graphs or figures, Literature review section, Reference to sources"
PSY.G0.01.1,data/text_data/micusp_body/PSY.G0.01.1.txt,World Leaders Pretend,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Essay,Reference to sources
PSY.G0.02.1,data/text_data/micusp_body/PSY.G0.02.1.txt,Review of Eysenck: The Effects of Psychotherapy,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Critique,Reference to sources
